From Date,To Date,AT,BP,NO,NO2,NOx,Ozone,PM10,RH,SO2,SR,PM2.5
30-04-2015 00:00,30-04-2015 08:00,25.43,730.89,5.87,70.68,73.28,53.11,145.02,48.14,16.87,34.69,60.85
30-04-2015 08:00,30-04-2015 16:00,35.39,731.57,3.1,52.61,52.32,154.97,185.17,26.28,27.8,368.3,73.02
30-04-2015 16:00,01-05-2015 00:00,32.3,731.76,2.17,80.84,77.44,103.3,198.38,33.16,17.61,41.51,56.08
01-05-2015 00:00,01-05-2015 08:00,25.25,731.45,4.8,58.41,60.49,64.52,188.06,43.86,23.37,35.56,56.56
01-05-2015 08:00,01-05-2015 16:00,34.12,731.08,6.37,54.62,59.38,136.54,135.08,27.61,27.12,373.75,56.02
01-05-2015 16:00,02-05-2015 00:00,30.86,731.35,65.8,158.19,238.34,81.73,213.85,33.33,20.83,39.92,75.25
02-05-2015 00:00,02-05-2015 08:00,23.13,733.1,15.95,103.72,117.93,19.97,140.31,57.92,29.37,31.32,72.92
02-05-2015 08:00,02-05-2015 16:00,35.08,731.69,5.33,55.27,57.36,186.11,109.5,22.49,45.66,362.25,45.13
02-05-2015 16:00,03-05-2015 00:00,28.92,730.54,234.16,165.96,482.98,79.6,245.9,27.46,21.87,40.17,109.71
03-05-2015 00:00,03-05-2015 08:00,21.99,733.23,323.13,152.91,,14.14,314.92,50.15,31.95,36.18,191.88
03-05-2015 08:00,03-05-2015 16:00,36.84,731.91,4.89,66.46,66.86,,168.81,14.89,35.79,365.69,114
03-05-2015 16:00,04-05-2015 00:00,29.86,731.64,137.29,199.05,376.81,80.65,280.56,29.56,33.86,38.69,112
04-05-2015 00:00,04-05-2015 08:00,23.08,732.17,137.88,138.26,321.69,12.14,251.1,51.33,28.53,36.96,114.23
04-05-2015 08:00,04-05-2015 16:00,37.92,732.55,1.21,38.12,35.68,,144,13.09,24.44,366.97,92.88
04-05-2015 16:00,05-05-2015 00:00,29.53,731.35,273.15,196.51,,74.21,321.02,27.22,24.33,38.64,141.98
05-05-2015 00:00,05-05-2015 08:00,22.76,733.39,200.54,175.24,444.09,12.32,283.48,47.69,35.74,35.51,147.94
05-05-2015 08:00,05-05-2015 16:00,38.45,732.79,8.48,73.51,78.51,,285.92,11.95,44.05,359.85,120.71
05-05-2015 16:00,06-05-2015 00:00,31.55,733.1,242.5,193.05,,74.76,401.01,25.96,33.39,38.79,136.88
06-05-2015 00:00,06-05-2015 08:00,25.99,730.33,151.55,147.26,349.24,9.86,393.96,30.81,48.67,29.23,228.9
06-05-2015 08:00,06-05-2015 16:00,39.29,733.44,12.52,83.52,93.77,178.73,352.69,10.84,28.11,355.9,95.17
06-05-2015 16:00,07-05-2015 00:00,33.78,735.26,126.98,132.36,299.97,54.19,340.82,16.03,29.02,44.86,125.47
07-05-2015 00:00,07-05-2015 08:00,27.9,729.8,41.52,95.08,146.05,12.88,242.62,20.92,48.17,29.98,125.6
07-05-2015 08:00,07-05-2015 16:00,38.73,734.64,10.73,52.58,61.39,177.03,389.29,11.84,38.44,361.22,101.54
07-05-2015 16:00,08-05-2015 00:00,35.46,734.86,29.12,76.32,111.29,52.78,270.55,12.82,25.24,46.92,57.69
08-05-2015 00:00,08-05-2015 08:00,28.08,729.38,23.13,73.77,100.5,15.07,247.48,22.19,70.3,36.8,111.92
08-05-2015 08:00,08-05-2015 16:00,38.5,733.61,3.61,41.8,43.06,152.6,400.76,13.59,39.47,353.43,102.6
08-05-2015 16:00,09-05-2015 00:00,32.69,733.38,161.2,90.4,310.53,40.43,354.48,20.31,32.17,42.8,111.9
09-05-2015 00:00,09-05-2015 08:00,26.72,726.97,188.6,83.23,342.59,10.44,282.53,33.57,37.21,32.95,119.33
09-05-2015 08:00,09-05-2015 16:00,39.49,734.21,5.44,38.34,36.99,98.6,294.5,15.58,31.14,360.47,101.25
09-05-2015 16:00,10-05-2015 00:00,33.47,733.44,8.57,49.01,57.33,41.93,290.35,21.22,24.32,49.35,93.44
10-05-2015 00:00,10-05-2015 08:00,28.27,726.94,7.59,29.07,36.96,10.31,200.98,25.06,34.42,36.5,101.09
10-05-2015 08:00,10-05-2015 16:00,39.27,733.43,8.47,6.96,18.16,,275.02,15.4,36.95,356.18,115.98
10-05-2015 16:00,11-05-2015 00:00,34.19,733.64,7.95,37.22,46.69,90.09,449.08,24.08,28.12,41.84,108.85
11-05-2015 00:00,11-05-2015 08:00,28.49,728.6,7.89,14.75,22.29,77.78,449.61,32.61,25.07,9.65,155.96
11-05-2015 08:00,11-05-2015 16:00,35.78,732.5,19.37,35.95,63.76,143.28,229,25.15,97.19,323.34,92.15
11-05-2015 16:00,12-05-2015 00:00,32.03,733.31,38.61,135.99,175.15,58.98,462.68,34.36,15.52,43.12,141.25
12-05-2015 00:00,12-05-2015 08:00,26.65,727.75,8.67,61.03,68.4,16.68,513.22,49.56,6.4,35.02,152.49
12-05-2015 08:00,12-05-2015 16:00,34.52,731.76,12.09,90.38,100.27,60.32,308.67,34.13,8.25,344.51,142.8
12-05-2015 16:00,13-05-2015 00:00,32.37,730.44,,,,49.41,201.46,37.17,3.04,41.27,80.52
13-05-2015 00:00,13-05-2015 08:00,28.72,726.25,,,,14.99,190.25,47.54,2.16,35.25,108.46
13-05-2015 08:00,13-05-2015 16:00,26.99,727.64,,,,15.57,210.19,56.77,1.64,176.44,90.23
13-05-2015 16:00,14-05-2015 00:00,23.47,722.77,,,,14.15,102.25,58.69,1.77,50.31,57.44
14-05-2015 00:00,14-05-2015 08:00,21.29,721.23,,,,22.73,117.54,69.25,1.09,42.24,88.36
14-05-2015 08:00,14-05-2015 16:00,33.32,729.12,,,,29.77,126.77,33.51,8.27,383.78,79.79
14-05-2015 16:00,15-05-2015 00:00,28.84,728.9,,,,38.09,274.48,46.41,5.65,43.95,121.19
15-05-2015 00:00,15-05-2015 08:00,24.7,725.44,,,,16.43,325.35,59.21,4.95,40.12,184.21
15-05-2015 08:00,15-05-2015 16:00,33.11,731.49,16.88,46.2,60.89,25.36,195.51,32.16,4.26,328.06,97.16
15-05-2015 16:00,16-05-2015 00:00,25.5,728.21,5.42,91.7,92.02,21.73,108.1,51.36,7.15,27.85,42.59
16-05-2015 00:00,16-05-2015 08:00,22.56,726.33,43.28,82.28,136.78,17.24,151,67.19,3.1,42.93,96.12
16-05-2015 08:00,16-05-2015 16:00,34.36,733.39,3.85,71.64,69.07,157.32,162.96,31.96,25.04,371.82,104.4
16-05-2015 16:00,17-05-2015 00:00,29.66,731.51,106.2,132.46,271.67,82.08,201.52,41.46,10.55,43.71,88.87
17-05-2015 00:00,17-05-2015 08:00,24.85,726.21,16.19,78.73,95.29,30.76,267.31,56.39,7.49,42.02,152.88
17-05-2015 08:00,17-05-2015 16:00,37.56,733.14,1.56,31.38,21.89,68.54,144.28,24.27,15.94,375.65,92.76
17-05-2015 16:00,18-05-2015 00:00,33.47,734.17,0.1,17.42,13.1,81.51,166.5,33.3,12.1,45.01,63.59
18-05-2015 00:00,18-05-2015 08:00,28.25,725.11,1.15,40.98,39.33,39.85,138.9,44.25,12.2,39.08,65.61
18-05-2015 08:00,18-05-2015 16:00,40.06,731.26,0.99,24.66,23.05,133.27,161.27,21.19,11.93,364.92,63.53
18-05-2015 16:00,19-05-2015 00:00,34.73,731.35,1.12,36.55,55.64,69.48,251.81,31.89,12.37,45.71,86.46
19-05-2015 00:00,19-05-2015 08:00,29.59,726.35,26.07,102.98,131.53,16.62,279.96,48.77,10.61,36.23,134.68
19-05-2015 08:00,19-05-2015 16:00,38.71,731.21,3.26,74.93,62.83,78.77,232.36,23.89,9.63,290.82,105.23
19-05-2015 16:00,20-05-2015 00:00,25.23,725.85,1.62,35.62,25.59,33.71,197.74,46.69,9.8,7.83,37.09
20-05-2015 00:00,20-05-2015 08:00,21.85,723.48,11.46,56.86,68.48,11.34,130.07,60.84,,42.6,86.77
20-05-2015 08:00,20-05-2015 16:00,35.77,729.36,3.06,36.26,27.88,98.33,140.08,28.26,,380.49,63.77
20-05-2015 16:00,21-05-2015 00:00,33.54,732.39,32.27,97.65,140.88,41.51,181.9,24.47,8.52,51.65,83.54
21-05-2015 00:00,21-05-2015 08:00,27.74,728.98,4.67,63.98,65.46,15.5,314.1,43.55,5.64,42.48,118.79
21-05-2015 08:00,21-05-2015 16:00,39.09,733.85,4.08,37.9,36.08,105.26,282.5,19.57,28.45,374.05,102.79
21-05-2015 16:00,22-05-2015 00:00,34.51,730.53,23.64,45.49,90.3,46.07,280.92,20.51,14.2,51.69,70.58
22-05-2015 00:00,22-05-2015 08:00,28.45,724.17,2.8,92.24,62.83,11.9,212.55,31.95,11.41,42.16,62.23
22-05-2015 08:00,22-05-2015 16:00,39.93,729.83,0.98,31.39,30.28,138.13,189.3,14.76,14.89,373.28,67.2
22-05-2015 16:00,23-05-2015 00:00,35.74,730.66,29.61,99.62,133.44,57.33,200.54,15.55,13.96,51.68,52.15
23-05-2015 00:00,23-05-2015 08:00,30.37,726.21,21.7,73.93,98.55,17.06,230.62,26.02,13.17,41.96,50.42
23-05-2015 08:00,23-05-2015 16:00,41.28,731.25,1.8,21.2,22.05,111.45,353.96,13.37,13.15,360.01,77.02
23-05-2015 16:00,24-05-2015 00:00,36.91,731.46,36.61,90.84,135.22,46.22,263.69,14.1,13.94,52.7,72.28
24-05-2015 00:00,24-05-2015 08:00,29.99,726.4,12.71,98.2,108.29,98.64,212.99,28.39,31.52,41.09,79.81
24-05-2015 08:00,24-05-2015 16:00,40.92,730.86,1.91,27.91,28.3,146.65,172.58,13.77,29.18,363.24,63.81
24-05-2015 16:00,25-05-2015 00:00,35.21,731.05,161.41,104.4,323.73,46.55,466.37,25.82,19.15,49.66,143.29
25-05-2015 00:00,25-05-2015 08:00,29.52,727.17,205.69,101.75,375.65,12.26,388.88,37.96,11.2,40.51,145.85
25-05-2015 08:00,25-05-2015 16:00,41.56,732.31,0.83,41.93,17.99,89.51,326.37,13.59,10.41,353.02,88.31
25-05-2015 16:00,26-05-2015 00:00,37.97,733.45,8.59,73.28,79.53,49.62,483.96,10.23,14.09,46.36,96.76
26-05-2015 00:00,26-05-2015 08:00,30.63,725.18,24.2,86.4,113.63,14.93,368.56,20.23,16.78,41.6,133
26-05-2015 08:00,26-05-2015 16:00,41.45,731.25,1.88,18.92,20.04,88.31,307.78,14.79,11.91,367.34,88.94
26-05-2015 16:00,27-05-2015 00:00,36.76,731.66,19.9,77.61,99.47,74.92,286.21,13.07,17.83,54.85,111.29
27-05-2015 00:00,27-05-2015 08:00,27.69,724.35,7.51,74.33,78.98,52.07,263.75,25,23.73,47.79,93.49
27-05-2015 08:00,27-05-2015 16:00,38.9,729.25,5.77,97.04,80.35,,230.93,9.68,25.69,381.64,87.54
27-05-2015 16:00,28-05-2015 00:00,33.39,732.88,169.63,127.83,356.88,66.99,262.86,17.49,23.43,55.75,76.5
28-05-2015 00:00,28-05-2015 08:00,27.66,725.66,80.86,67.53,176.17,21.14,516.67,30.8,21.77,37.74,270
28-05-2015 08:00,28-05-2015 16:00,37.71,729.91,5.01,42.89,46.03,95.06,917.04,22.8,9.92,356.95,257.98
28-05-2015 16:00,29-05-2015 00:00,33.72,730.67,243.88,132.84,466.22,47.48,608.94,30.18,17.67,47.8,179.56
29-05-2015 00:00,29-05-2015 08:00,28.19,727.08,178.15,91.05,335.04,15.35,426.33,40,9.33,32.86,144.9
29-05-2015 08:00,29-05-2015 16:00,39.31,731.02,1.91,36.25,36.06,122.22,249.97,19.02,12.08,356.64,67.65
29-05-2015 16:00,30-05-2015 00:00,33.63,730.71,53.4,100.94,168.2,48.78,217.2,28.69,13.58,46.35,66.54
30-05-2015 00:00,30-05-2015 08:00,28.53,727.19,69.34,90.55,181.12,12.3,294.96,37.27,13.65,41.84,142.4
30-05-2015 08:00,30-05-2015 16:00,39.76,731.49,1.02,25.54,24.95,119.72,222.4,18.3,22.23,369.67,101.23
30-05-2015 16:00,31-05-2015 00:00,34.94,731.69,107.38,100.15,243.61,52.04,234.65,23.43,15.94,53.41,78
31-05-2015 00:00,31-05-2015 08:00,30.17,726.35,60.33,61.29,141.5,22.78,683.31,30.96,16.78,37.78,148.69
31-05-2015 08:00,31-05-2015 16:00,38.01,730.06,1.91,29.11,29.48,88.12,364.67,17.57,11.45,350.32,81.94
31-05-2015 16:00,01-06-2015 00:00,32.9,729.94,2.84,65.36,64.15,77.64,234.62,25.56,14.02,54.96,59.59
01-06-2015 00:00,01-06-2015 08:00,26.96,725.57,1.29,29.7,29.1,63.68,246.92,34.01,13.43,23.15,56.92
01-06-2015 08:00,01-06-2015 16:00,32.28,728.69,3.39,41.68,43.13,100.57,227.06,25.74,13.01,279.92,57.21
01-06-2015 16:00,02-06-2015 00:00,26.67,727.43,40.64,86.96,137.32,27.15,123.95,43.09,11.45,29.96,41.56
02-06-2015 00:00,02-06-2015 08:00,25.97,723.56,4.68,86.52,64.62,20.37,80.43,38.83,12.62,3.53,62.63
02-06-2015 08:00,02-06-2015 16:00,35.8,732,0.55,52.27,48.8,,86.33,20.42,12.2,208.96,180.5
02-06-2015 16:00,03-06-2015 00:00,27.26,728.3,22.57,93.63,117.98,68.06,135.48,46.59,11.49,31.71,74.88
03-06-2015 00:00,03-06-2015 08:00,23.83,725,15.55,80.87,96.35,20.64,110.32,54,10.24,13.84,74.85
03-06-2015 08:00,03-06-2015 16:00,28.93,727.39,28.7,99.75,132.25,22.73,169.78,40.8,10.01,233.22,94.15
03-06-2015 16:00,04-06-2015 00:00,26.53,725.06,5.64,66.9,69.51,30.78,127.23,44.93,10.05,51.17,82.7
04-06-2015 00:00,04-06-2015 08:00,23.61,729.09,14.34,64.6,79.66,15.85,134.94,57.44,11.38,42.1,66.29
04-06-2015 08:00,04-06-2015 16:00,33.66,729.45,3.06,49.19,47.74,104.26,219.66,35.7,10.06,361.7,128.74
04-06-2015 16:00,05-06-2015 00:00,31.29,731.88,41.88,121.29,174.3,85.19,188.81,39.25,7.39,55.7,90.37
05-06-2015 00:00,05-06-2015 08:00,26.6,724.55,33.84,152.56,168.88,5.74,222.61,51.07,6.13,3.31,189.14
05-06-2015 08:00,05-06-2015 16:00,,,,117.5,,4.5,169,,4.5,,264
05-06-2015 16:00,06-06-2015 00:00,,,,,,,,,,,
06-06-2015 00:00,06-06-2015 08:00,,,,,,,,,,,
06-06-2015 08:00,06-06-2015 16:00,,,,,,,,,,,
06-06-2015 16:00,07-06-2015 00:00,32.84,730.12,57.53,103.31,176.19,43.47,185.42,29.04,8.76,57.52,77.79
07-06-2015 00:00,07-06-2015 08:00,27.04,726.57,97.98,97.79,228.16,9.03,232.42,49.45,9.46,39.26,127.73
07-06-2015 08:00,07-06-2015 16:00,38.28,730.38,4.75,66.56,67.95,28.29,234.49,22.31,5.07,356.33,162.68
07-06-2015 16:00,08-06-2015 00:00,,,,,,,,,,,
08-06-2015 00:00,08-06-2015 08:00,,,,,,,,,,,
08-06-2015 08:00,08-06-2015 16:00,42.77,735.65,1.22,23.37,23.02,97.51,125.31,19.38,18.63,370.3,54.49
08-06-2015 16:00,09-06-2015 00:00,38.9,735.04,11.81,76.07,86.64,79.18,147.23,22.67,11.26,114.21,37.25
09-06-2015 00:00,09-06-2015 08:00,,,,,,,,,,,
09-06-2015 08:00,09-06-2015 16:00,40.85,736.23,1.36,26.62,26.42,85.48,258.33,22.61,15.28,304.85,63.94
09-06-2015 16:00,10-06-2015 00:00,36.18,733.72,3.03,35.53,36.97,19.68,367.48,30.14,12.38,32.34,74.6
10-06-2015 00:00,10-06-2015 08:00,31.7,730.1,1.55,21.78,22.07,11.64,172.5,44.53,8.04,40.44,58.37
10-06-2015 08:00,10-06-2015 16:00,38.84,732.35,2.15,17.38,19.03,26.67,163.81,33.69,8.72,365.74,80.06
10-06-2015 16:00,11-06-2015 00:00,35.7,732.07,2.79,36.82,37.82,14.07,177.79,37.1,7.53,51.05,64.22
11-06-2015 00:00,11-06-2015 08:00,29.85,729.23,2.11,33.99,34.25,6.99,546.35,46.27,8.02,31.88,145.06
11-06-2015 08:00,11-06-2015 16:00,36.86,730.76,2.69,19.48,21.73,11.93,310.31,31.12,8.1,338.03,182.56
11-06-2015 16:00,12-06-2015 00:00,35.77,731.55,3.66,52.33,53.3,13.21,295.06,30.13,7.08,53.15,117.56
12-06-2015 00:00,12-06-2015 08:00,29.11,728.85,0.75,21.39,20.53,7.29,153.39,47.95,7.95,38.44,61.54
12-06-2015 08:00,12-06-2015 16:00,37.98,731.75,1.98,18.36,19.69,31.92,177.44,29.11,10.13,369.54,127
12-06-2015 16:00,13-06-2015 00:00,35.78,731.91,39.36,63.85,114.27,21.82,208.42,29.69,9.63,60.79,69.6
13-06-2015 00:00,13-06-2015 08:00,31.37,728.25,18.88,46.73,69.58,8.87,160.1,38.71,6.41,19.31,104
13-06-2015 08:00,13-06-2015 16:00,32.84,729.11,2.39,24.43,25.83,20.45,170.41,38.39,6.69,314.53,77.18
13-06-2015 16:00,14-06-2015 00:00,24.7,727.84,20.63,68.21,91.84,8.74,143.92,61.01,4.49,11.19,54.81
14-06-2015 00:00,14-06-2015 08:00,22.25,727.75,8.46,48.08,56.16,11.97,110.23,71.56,5.2,8,81.56
14-06-2015 08:00,14-06-2015 16:00,24.81,728.91,6.34,49.68,54.65,12.23,59.65,67.29,5.39,212.06,36.81
14-06-2015 16:00,15-06-2015 00:00,26.17,728,5.12,89.16,89.25,71.46,190.94,66.98,5.68,62.41,125.81
15-06-2015 00:00,15-06-2015 08:00,24.43,729.8,11.08,71.11,81.07,19.88,169.25,72.61,5.22,22.07,105.65
15-06-2015 08:00,15-06-2015 16:00,31.2,729.04,2.66,35.93,36.82,18.02,136.68,48.56,5.36,288.64,81.09
15-06-2015 16:00,16-06-2015 00:00,29.49,730.43,61.6,107.32,185.63,17.52,264.71,56.17,7.27,56.61,137.77
16-06-2015 00:00,16-06-2015 08:00,25.96,730.21,127.4,99.79,271.52,16.24,271.91,74.04,4.45,37.26,179.79
16-06-2015 08:00,16-06-2015 16:00,35.93,731.43,3.54,62.25,62.27,56.41,201.02,34.57,3.4,341,106
16-06-2015 16:00,17-06-2015 00:00,29.46,729.86,22.56,76.31,102.05,7.11,187.88,52.48,5.59,42.71,73.33
17-06-2015 00:00,17-06-2015 08:00,26.57,728.13,32.54,71.02,111.25,27.07,317.94,64.03,5.6,36.59,220.79
17-06-2015 08:00,17-06-2015 16:00,37.01,733.29,2.85,37.88,38.87,73.01,220.73,33.44,6.36,361.53,106.33
17-06-2015 16:00,18-06-2015 00:00,32.43,733.43,127.54,134.69,303.84,46.24,245.35,45.42,8.82,57.39,108.97
18-06-2015 00:00,18-06-2015 08:00,28.03,730.52,51.49,132.31,194.35,14.98,246.67,61.01,4.39,37.93,152.98
18-06-2015 08:00,18-06-2015 16:00,38.64,734.42,2.01,45.18,44.42,82.84,218.25,29.89,6.16,341.5,103.65
18-06-2015 16:00,19-06-2015 00:00,33.68,732.84,80.35,174.52,273.92,58.22,294.91,40.57,5.74,52.44,123.96
19-06-2015 00:00,19-06-2015 08:00,29.19,730.45,6.58,83.39,86.01,19.69,266,53.28,3.12,36.9,144.02
19-06-2015 08:00,19-06-2015 16:00,38.9,733.25,2.28,45.95,45.49,68.22,195.99,32.19,4.86,348.09,101.94
19-06-2015 16:00,20-06-2015 00:00,34.61,733.84,1.53,66.63,63.48,41.63,202.65,45.67,3.48,53.05,79.6
20-06-2015 00:00,20-06-2015 08:00,29.93,731.57,1.6,31.8,31.51,17.56,183.27,56.72,3.23,23.23,88.71
20-06-2015 08:00,20-06-2015 16:00,33.33,731.33,5.2,52.92,56.04,34.78,190.34,39.57,7.75,364.25,45.21
20-06-2015 16:00,21-06-2015 00:00,31.69,731.66,2.45,67.43,65.49,39.34,113.93,47.65,4.34,58.99,44.28
21-06-2015 00:00,21-06-2015 08:00,28.64,728.89,1.94,46.97,45.95,10.77,97.83,56.44,2.93,3.75,49.33
21-06-2015 08:00,21-06-2015 16:00,32.24,732.17,4.1,48.65,50.54,49.34,84.29,51.8,1.09,391.3,54.85
21-06-2015 16:00,22-06-2015 00:00,29.39,730.79,8.29,84.75,89.68,19.38,107.27,58.5,2,63.01,52.53
22-06-2015 00:00,22-06-2015 08:00,26.74,730.93,8.22,63.87,70.37,16.11,103.85,70.12,2.09,35.16,73.12
22-06-2015 08:00,22-06-2015 16:00,33.36,732.93,6.6,45.05,50.76,16.17,101.9,45.92,3.95,357.6,33.46
22-06-2015 16:00,23-06-2015 00:00,30.26,731.71,13.64,109.4,119.9,15.49,133.71,57.51,4.47,60.36,62.5
23-06-2015 00:00,23-06-2015 08:00,27.59,731.53,37.46,83.41,129.59,17.36,136.72,66.5,2.52,40.83,73.85
23-06-2015 08:00,23-06-2015 16:00,36.66,734.04,2.99,42.84,43.63,23.01,123.15,39.9,5.51,313.46,55.45
23-06-2015 16:00,24-06-2015 00:00,25.94,731.71,29.92,83.32,118.87,25.37,219.94,70.64,8.5,9.22,66.56
24-06-2015 00:00,24-06-2015 08:00,25.22,730.3,15.07,57.19,73.89,17.75,174.67,75.26,1.72,25.77,108.23
24-06-2015 08:00,24-06-2015 16:00,31.53,731.76,9.82,69.94,86.9,44.75,266.17,56.68,1.68,293.65,164.93
24-06-2015 16:00,25-06-2015 00:00,26.22,732,3.53,83.56,232.44,12.86,146.92,74.79,4.31,6.67,97.52
25-06-2015 00:00,25-06-2015 08:00,21.42,731.52,2.02,53.56,148.01,90.75,41.42,84.84,7.08,9.22,29.92
25-06-2015 08:00,25-06-2015 16:00,24.32,731.83,7.41,51.63,164.53,21.29,59.29,76.45,14.56,174.12,36.98
25-06-2015 16:00,26-06-2015 00:00,25.08,730.26,55.57,78.93,428.76,13.79,116,72.64,5.23,55.95,60.48
26-06-2015 00:00,26-06-2015 08:00,23.21,730.86,25.77,56.73,251.38,30.38,156.35,81.47,5.51,40.8,98.38
26-06-2015 08:00,26-06-2015 16:00,33.29,732.58,2.38,24.2,72.73,24.28,138.73,46.24,4.23,382.4,62.15
26-06-2015 16:00,27-06-2015 00:00,29.72,731.02,1.46,49.61,135.38,18.04,150.79,49.93,3.84,64.98,48.77
27-06-2015 00:00,27-06-2015 08:00,26.25,729.48,2.49,50.18,141.07,9.86,106.48,63.03,6.1,40.74,58.5
27-06-2015 08:00,27-06-2015 16:00,35.07,732.9,2.14,22.5,67.37,30.53,245.19,43.43,10.82,367.23,108.08
27-06-2015 16:00,28-06-2015 00:00,30.81,733.1,1.17,43.22,117.6,21.16,166.47,45.36,4.4,54.19,67.19
28-06-2015 00:00,28-06-2015 08:00,26.9,729.59,6.65,50.38,158.24,15.8,98.5,57.69,6.39,42.2,52.94
28-06-2015 08:00,28-06-2015 16:00,36.98,732.94,1.86,18.98,57.05,28.48,230.25,36.51,5.35,370.65,99.5
28-06-2015 16:00,29-06-2015 00:00,34.03,733.06,3.33,70.35,197.13,52.14,289.54,45.71,6.46,59.43,130.46
29-06-2015 00:00,29-06-2015 08:00,27.44,731.54,1.43,20.21,58.41,14.82,108.04,64.6,3.8,13.93,69.52
29-06-2015 08:00,29-06-2015 16:00,30.95,732.09,3.96,28.3,89.73,32.13,69.65,50.76,22.64,352.08,31.19
29-06-2015 16:00,30-06-2015 00:00,28.94,730.72,2.05,44.4,123.62,23.66,80.99,52.52,4.62,61.25,34.07
30-06-2015 00:00,30-06-2015 08:00,25.68,729.2,0.9,30.85,84.02,17.07,103.38,63.3,7.08,29.2,45.44
30-06-2015 08:00,30-06-2015 16:00,32.21,732.81,2.39,43.86,124.17,68.8,122.37,47.98,4.37,327.02,63.01
30-06-2015 16:00,01-07-2015 00:00,28.7,731.83,2.87,61.69,172.68,17.9,118.5,58.72,5.34,60.15,64.19
01-07-2015 00:00,01-07-2015 08:00,24.94,730.04,3.48,46.71,135.97,14.47,76.37,70.86,5.72,37.54,38.71
01-07-2015 08:00,01-07-2015 16:00,34.12,732.73,3.52,46.6,135.83,45.26,144.89,44.35,6.07,346.52,56.79
01-07-2015 16:00,02-07-2015 00:00,30.09,732.93,1.04,56.17,150.89,35.16,177.37,48.19,4.65,55.49,64.95
02-07-2015 00:00,02-07-2015 08:00,26.71,729.29,3.48,54.29,155.26,15.57,82.23,56.36,7.31,36.3,41.71
02-07-2015 08:00,02-07-2015 16:00,35.55,732.2,5.05,48.51,146.9,47.03,162.98,38.77,6.59,357.21,71.29
02-07-2015 16:00,03-07-2015 00:00,33.43,732.97,2.31,51.1,142.75,28.75,205.42,39.86,4.14,61.47,74.96
03-07-2015 00:00,03-07-2015 08:00,27.89,729.87,2.17,30.64,87.89,15.89,174.94,57.48,7.81,37.68,73.83
03-07-2015 08:00,03-07-2015 16:00,36.94,733.03,2.88,24.66,75.98,26.69,297.46,36.05,79.43,353.9,101.77
03-07-2015 16:00,04-07-2015 00:00,29.27,732.38,1.17,36.66,100.46,21.22,188.25,55.1,4.89,48.44,58.61
04-07-2015 00:00,04-07-2015 08:00,25.61,729.91,1.55,28.85,81.1,19,48.52,65.59,4.61,37.21,33.29
04-07-2015 08:00,04-07-2015 16:00,33.68,732.18,3.79,20.53,68.8,19.6,706.16,46.72,7.15,362.77,236.91
04-07-2015 16:00,05-07-2015 00:00,,,,,,,,,,,
05-07-2015 00:00,05-07-2015 08:00,,,,,,,,,,,
05-07-2015 08:00,05-07-2015 16:00,36.65,733.3,2.6,17.97,57.36,16.79,727.22,38.77,6.09,349.5,266.33
05-07-2015 16:00,06-07-2015 00:00,34.49,732.53,46.9,55.35,332.44,15.06,454.25,43.78,6.81,67.2,158.75
06-07-2015 00:00,06-07-2015 08:00,29.38,730.9,3.47,29.1,89.9,11.43,316.67,56.73,6.89,7.42,118.02
06-07-2015 08:00,06-07-2015 16:00,24.88,731.78,27.17,61.14,268.49,22.69,80.11,78.64,8.56,143.06,52.54
06-07-2015 16:00,07-07-2015 00:00,24.35,730.38,15.71,65.51,234.05,14.09,55.02,78.76,6.39,38.65,36.93
07-07-2015 00:00,07-07-2015 08:00,22.43,730.75,2.81,37.8,110.01,14.18,52.35,86.63,3.78,16.76,44.44
07-07-2015 08:00,07-07-2015 16:00,29.56,731.3,6.45,48.26,151.93,26.77,114.42,63.42,4.95,293.92,71.81
07-07-2015 16:00,08-07-2015 00:00,24.14,733.77,52.84,105.05,486.01,20.42,77.31,83.39,6.15,15,60.06
08-07-2015 00:00,08-07-2015 08:00,24.06,730.08,8.34,57.65,183.98,15.04,96.94,83.97,2.17,19.64,61.73
08-07-2015 08:00,08-07-2015 16:00,31.29,732.07,6.17,42.52,135.79,21.17,104.05,60.5,4.14,317.17,67.83
08-07-2015 16:00,09-07-2015 00:00,28.73,732.43,51.96,70.61,392.52,16.23,94.73,69.11,6.54,67.8,73.79
09-07-2015 00:00,09-07-2015 08:00,25.88,732.1,49.61,59.07,352.98,15.43,107.51,82.3,3.46,6.52,76.6
09-07-2015 08:00,09-07-2015 16:00,28.7,730.71,20.61,72.97,273.17,43.33,63.22,67.33,5.23,255.01,38.9
09-07-2015 16:00,10-07-2015 00:00,27,731.24,7.07,76.71,228.71,17.47,106.5,72.61,7.68,37.15,27.39
10-07-2015 00:00,10-07-2015 08:00,25.06,731.33,18.5,50.17,205.14,13.45,85.8,82.38,5.86,8.17,14.06
10-07-2015 08:00,10-07-2015 16:00,24.29,730.78,32.19,58.1,280.68,15.03,56.61,83.78,7.57,51.81,37.15
10-07-2015 16:00,11-07-2015 00:00,23.43,730.64,24.48,67.03,273.12,12.86,38.35,83.91,6,29.91,25.85
11-07-2015 00:00,11-07-2015 08:00,22.59,731.28,10.15,40.56,146.61,13.57,37.98,84.71,4.12,6.28,24.06
11-07-2015 08:00,11-07-2015 16:00,22.51,730.43,29.24,55.46,261.94,26.81,34.79,87.77,4.53,53.14,31.89
